creditscore,geography,gender,age,tenure,balance,numofproducts,hascrcard,isactivemember,estimatedsalary,churn,decisions
577,Hawaii,Male,42,9,0.0,1,1,0,74077.91,yes,low_risk
807,Hawaii,Male,43,1,105799.32,2,1,0,34888.04,no,high_risk
667,New York,Female,48,1,97133.92,2,0,0,113316.77,no,high_risk
548,Massachusetts,Male,39,7,131468.44,1,1,0,164975.82,yes,low_risk
649,Hawaii,Female,42,7,0.0,2,0,1,22974.01,yes,low_risk
575,California,Male,36,1,0.0,1,0,1,94570.56,yes,low_risk
519,Massachusetts,Female,47,6,157296.02,2,0,0,147278.43,no,high_risk
790,New York,Male,24,7,107418.27,1,0,1,160450.21,yes,low_risk
514,California,Male,26,1,0.0,2,0,0,121551.93,yes,low_risk
589,California,Male,38,2,0.0,1,1,0,79915.28,yes,low_risk
699,Florida,Female,29,9,127570.93,2,1,0,164756.81,yes,low_risk
724,New York,Male,31,9,138166.3,1,1,0,12920.43,yes,low_risk
535,Texas,Male,40,7,111756.5,1,1,0,8128.32,no,high_risk
619,California,Female,49,9,145359.99,1,1,0,38186.85,yes,low_risk
850,Massachusetts,Female,55,7,0.0,1,0,0,171762.87,no,high_risk
757,Hawaii,Female,49,2,0.0,2,0,0,164482.92,yes,low_risk
516,Hawaii,Male,37,8,0.0,1,1,0,101834.58,yes,low_risk
629,California,Nonbinary,39,10,0.0,2,1,1,43174.49,no,high_risk
792,California,Male,19,7,143390.51,1,1,0,33282.84,yes,low_risk
711,Massachusetts,Male,32,5,0.0,2,1,1,147720.27,yes,low_risk
695,New York,Male,40,7,139022.24,1,0,1,193383.13,yes,low_risk
568,Florida,Female,26,6,0.0,2,0,0,166495.2,yes,low_risk
615,California,Male,36,6,0.0,1,1,1,27011.8,no,high_risk
640,Texas,Male,39,9,131607.28,4,0,1,6981.43,no,high_risk
639,New York,Male,27,3,150795.81,1,0,1,85208.93,yes,low_risk
817,New York,Male,45,9,101207.75,1,0,0,88211.12,no,high_risk
586,California,Female,43,8,132558.26,1,1,0,67046.83,no,high_risk
711,New York,Female,52,8,145262.54,1,0,1,131473.31,yes,low_risk
606,California,Male,61,5,108166.09,2,0,1,8643.21,yes,low_risk
657,New York,Female,48,5,143595.87,1,0,0,101314.65,no,high_risk
552,New York,Male,50,4,121175.56,1,1,0,117505.07,no,high_risk
755,New York,Female,38,1,82083.52,1,0,1,10333.78,yes,low_risk
573,Florida,Nonbinary,72,8,98765.84,1,1,1,96015.53,yes,low_risk
710,Texas,Female,30,10,133537.1,2,1,0,155593.74,yes,low_risk
678,Texas,Male,48,2,101099.9,2,0,1,193476.04,yes,low_risk
802,Florida,Male,41,6,0.0,2,1,0,47322.05,yes,low_risk
555,Texas,Female,46,4,120392.99,1,1,0,177719.88,no,high_risk
756,Texas,Male,44,10,137452.09,1,1,0,189543.9,yes,low_risk
738,Hawaii,Male,54,4,0.0,1,0,1,55725.04,no,high_risk
705,California,Female,48,0,0.0,2,0,0,149772.61,yes,low_risk
573,Florida,Male,44,9,0.0,2,1,0,107124.17,yes,low_risk
833,Massachusetts,Male,32,6,0.0,1,1,1,44323.22,no,high_risk
672,California,Male,28,4,167268.98,1,1,1,169469.3,yes,low_risk
492,Texas,Female,52,8,125396.24,1,1,0,10014.72,no,high_risk
504,New York,Male,42,7,131287.36,2,1,1,149697.78,yes,low_risk
551,New York,Male,50,1,121399.98,1,0,1,84508.44,no,high_risk
628,Florida,Nonbinary,55,7,0.0,3,1,0,85890.75,no,high_risk
602,Massachusetts,Male,29,5,103907.28,1,1,0,161229.84,yes,low_risk
675,California,Female,38,1,104016.88,1,0,0,22068.83,no,high_risk
696,Hawaii,Male,34,9,150856.79,1,0,1,8236.78,yes,low_risk
584,New York,Female,41,3,88594.93,1,1,0,178997.89,yes,low_risk
550,California,Female,40,8,150490.32,1,0,0,166468.21,no,high_risk
413,Florida,Nonbinary,35,2,0.0,2,1,1,60972.84,yes,low_risk
807,Massachusetts,Female,43,0,0.0,2,0,1,85523.24,yes,low_risk
648,New York,Female,42,8,121980.56,2,1,0,4027.02,yes,low_risk
610,California,Male,41,6,0.0,3,0,0,56118.81,no,high_risk
648,California,Female,37,7,0.0,2,1,0,194238.92,yes,low_risk
748,New York,Male,45,2,119852.01,1,0,0,73853.94,no,high_risk
668,Florida,Female,30,8,0.0,2,1,0,138465.7,yes,low_risk
616,Florida,Female,43,3,120867.18,1,1,0,18761.92,no,high_risk
648,New York,Female,28,8,90371.09,1,1,1,146851.73,yes,low_risk
590,California,Female,29,4,0.0,2,1,0,121846.81,yes,low_risk
613,Florida,Male,30,9,111927.45,1,1,1,175795.87,yes,low_risk
546,California,Male,28,8,0.0,1,1,0,159254.29,yes,low_risk
457,California,Female,38,7,164496.99,1,1,1,163327.27,yes,low_risk
527,New York,Female,41,10,136733.24,1,1,1,57589.29,yes,low_risk
726,New York,Male,30,7,92847.59,1,1,0,146154.06,yes,low_risk
675,California,Female,38,6,68065.8,1,0,0,138777.0,no,high_risk
686,Hawaii,Female,47,5,113328.93,1,1,0,124170.9,yes,low_risk
538,Hawaii,Female,33,5,0.0,2,1,0,126962.41,yes,low_risk
525,Florida,Female,47,6,118560.0,1,1,0,82522.61,no,high_risk
582,Texas,Male,41,6,70349.48,2,0,1,178074.04,yes,low_risk
777,Texas,Male,35,7,122917.69,1,1,1,76169.68,yes,low_risk
678,Massachusetts,Female,40,4,113794.22,1,1,0,16618.76,yes,low_risk
526,Hawaii,Female,36,0,0.0,2,1,0,97767.63,yes,low_risk
850,New York,Male,53,2,94078.97,2,1,0,36980.54,yes,low_risk
623,Florida,Female,43,4,123536.52,2,0,0,154908.52,yes,low_risk
713,California,Male,53,6,115029.4,1,0,0,191521.32,no,high_risk
671,Texas,Male,28,8,119859.52,2,1,0,125422.66,yes,low_risk
735,Florida,Male,34,5,0.0,2,0,0,71095.41,yes,low_risk
710,California,Female,33,2,0.0,2,1,0,72945.32,yes,low_risk
850,Florida,Female,39,6,0.0,2,1,0,103921.43,yes,low_risk
776,Florida,Male,39,2,104349.45,1,0,0,79503.05,yes,low_risk
594,Hawaii,Female,53,4,0.0,1,1,0,5408.74,no,high_risk
850,Hawaii,Female,35,6,81684.97,1,1,0,824.0,yes,low_risk
524,Massachusetts,Male,29,3,159035.45,1,1,0,2705.31,no,high_risk
616,Hawaii,Male,46,2,0.0,2,1,0,137136.46,yes,low_risk
535,Hawaii,Male,45,2,0.0,2,1,0,125658.28,yes,low_risk
623,Massachusetts,Nonbinary,40,7,0.0,1,1,1,25904.12,yes,low_risk
537,New York,Male,84,8,92242.34,1,1,1,186235.98,yes,low_risk
480,California,Male,35,2,165692.91,1,1,1,197984.58,yes,low_risk
614,California,Female,37,8,75150.34,4,0,1,131766.67,no,high_risk
696,California,Male,52,6,139781.06,1,1,0,27445.4,no,high_risk
779,Florida,Female,26,4,174318.13,2,0,1,38296.21,yes,low_risk
850,California,Male,49,6,128663.9,1,1,0,65769.3,no,high_risk
606,Florida,Male,34,3,161572.24,1,0,1,191076.22,yes,low_risk
563,Massachusetts,Male,61,1,82182.1,1,1,0,106826.92,no,high_risk
772,New York,Male,34,7,111565.91,1,1,1,121073.23,yes,low_risk
608,Hawaii,Male,33,4,0.0,1,0,1,130474.03,yes,low_risk
700,California,Female,82,2,0.0,2,0,1,182055.36,yes,low_risk
619,Massachusetts,Male,46,8,62400.48,1,1,1,132498.39,no,high_risk
493,Texas,Female,35,8,178317.6,1,0,0,197428.64,yes,low_risk
610,Massachusetts,Male,42,6,0.0,2,1,0,158302.59,no,high_risk
691,Texas,Female,41,8,109153.96,3,1,1,148848.76,no,high_risk
650,Florida,Female,50,7,129667.77,1,0,0,42028.16,yes,low_risk
706,Massachusetts,Male,68,4,114386.85,1,1,1,28601.68,yes,low_risk
663,Florida,Female,33,8,96769.04,1,1,1,36864.05,yes,low_risk
689,California,Female,40,1,0.0,2,1,1,119446.64,yes,low_risk
615,California,Male,41,4,130385.82,1,0,1,130661.95,yes,low_risk
672,Hawaii,Male,37,5,153195.59,1,1,1,162763.01,yes,low_risk
751,California,Female,30,6,0.0,2,1,0,15766.1,yes,low_risk
677,California,Nonbinary,42,5,99580.13,1,1,0,21007.96,yes,low_risk
769,California,Female,31,6,117852.26,2,1,0,147668.64,yes,low_risk
630,Massachusetts,Female,31,1,0.0,2,1,1,169802.73,yes,low_risk
573,California,Male,26,8,86270.93,2,1,1,90177.3,yes,low_risk
724,Massachusetts,Nonbinary,45,5,83888.54,1,0,1,34121.81,yes,low_risk
491,Florida,Female,61,8,0.0,2,0,1,139861.53,yes,low_risk
743,Florida,Female,36,8,92716.96,1,1,1,33693.78,yes,low_risk
712,California,Female,30,1,89571.59,1,1,1,177613.19,yes,low_risk
647,Texas,Nonbinary,35,3,192407.97,1,1,1,40145.28,yes,low_risk
623,Hawaii,Male,45,0,0.0,1,1,0,196533.72,no,high_risk
649,Hawaii,Male,38,1,122214.0,1,0,1,88965.46,yes,low_risk
738,California,Female,38,7,0.0,2,0,0,69227.42,yes,low_risk
613,Hawaii,Female,45,1,187841.99,2,1,1,147224.27,yes,low_risk
691,Hawaii,Female,34,7,0.0,2,0,1,161559.12,yes,low_risk
482,Hawaii,Male,55,5,97318.25,1,0,1,78416.14,yes,low_risk
806,Hawaii,Female,67,1,0.0,2,0,1,103945.58,yes,low_risk
850,Hawaii,Female,38,2,0.0,2,1,0,9015.07,yes,low_risk
734,Florida,Female,37,0,152760.24,1,1,1,48990.5,yes,low_risk
608,Hawaii,Female,41,5,0.0,2,1,1,72462.25,yes,low_risk
537,California,Female,38,10,0.0,1,0,0,52337.97,no,high_risk
731,Hawaii,Male,19,6,0.0,2,1,1,151581.79,yes,low_risk
499,New York,Female,29,6,148051.52,1,1,0,118623.94,yes,low_risk
729,Massachusetts,Female,28,0,0.0,2,1,1,31165.06,no,high_risk
655,Hawaii,Female,34,3,0.0,2,1,0,159638.77,yes,low_risk
711,New York,Male,34,4,133467.77,2,1,1,42976.64,yes,low_risk
650,Massachusetts,Female,30,6,0.0,1,0,0,67997.13,no,high_risk
555,Massachusetts,Male,33,1,56084.69,2,0,0,178798.13,yes,low_risk
494,New York,Male,37,5,107106.33,2,1,0,172063.09,yes,low_risk
749,Texas,Male,47,9,110022.74,1,0,1,135655.29,no,high_risk
731,California,Male,19,6,0.0,2,1,1,151581.79,yes,low_risk
583,Massachusetts,Female,40,4,0.0,2,1,0,114093.73,yes,low_risk
741,Texas,Female,37,8,170840.08,2,0,0,109843.16,yes,low_risk
672,Hawaii,Female,28,6,0.0,1,0,1,8814.69,yes,low_risk
712,Florida,Female,48,8,0.0,2,1,0,183235.33,yes,low_risk
427,Florida,Male,40,8,0.0,2,1,1,82870.75,yes,low_risk
633,Hawaii,Female,34,3,123034.43,2,1,1,38315.04,yes,low_risk
557,California,Female,27,3,87739.08,1,1,1,123096.56,yes,low_risk
531,Hawaii,Male,37,7,121854.45,1,1,0,147521.35,yes,low_risk
535,Hawaii,Female,27,6,0.0,2,0,1,49775.58,yes,low_risk
578,Hawaii,Male,45,1,148600.91,1,1,0,143397.14,no,high_risk
682,Florida,Male,36,5,0.0,2,1,1,147758.51,yes,low_risk
648,New York,Male,31,7,125681.51,1,0,1,129980.93,yes,low_risk
705,Hawaii,Female,31,3,142905.51,1,1,1,58134.97,yes,low_risk
504,Hawaii,Female,32,8,206663.75,1,0,0,16281.94,yes,low_risk
613,Massachusetts,Male,34,8,117300.02,1,1,0,139410.08,yes,low_risk
597,Massachusetts,Female,40,8,101993.12,1,0,1,94774.12,yes,low_risk
678,Texas,Male,23,10,115563.71,1,1,1,91633.53,yes,low_risk
736,Hawaii,Male,54,7,111729.47,2,0,1,84920.49,yes,low_risk
689,Massachusetts,Female,63,1,0.0,2,1,1,186526.12,yes,low_risk
559,Hawaii,Female,48,2,0.0,2,0,1,137961.41,yes,low_risk
820,California,Female,39,1,104614.29,1,1,0,61538.43,no,high_risk
467,Texas,Male,28,10,126315.26,1,1,0,32349.29,no,high_risk
585,Hawaii,Male,40,7,0.0,2,0,0,146156.98,yes,low_risk
470,Massachusetts,Male,31,4,55732.92,2,1,1,103792.53,yes,low_risk
513,California,Male,29,10,0.0,2,0,1,25514.77,yes,low_risk
694,Texas,Male,31,4,141989.27,2,1,0,26116.82,yes,low_risk
756,Texas,Female,39,3,100717.85,3,1,1,73406.04,no,high_risk
601,Florida,Female,20,9,122446.61,2,1,0,86791.9,yes,low_risk
544,Hawaii,Female,29,1,118560.55,1,1,1,164137.36,yes,low_risk
668,California,Female,46,2,0.0,3,1,0,89048.46,no,high_risk
632,Hawaii,Female,36,7,0.0,2,1,1,52526.65,yes,low_risk
850,Florida,Male,36,6,0.0,2,0,1,41291.05,yes,low_risk
649,California,Female,36,2,0.0,2,0,1,75035.48,yes,low_risk
711,California,Male,36,9,137688.71,1,1,1,46884.1,yes,low_risk
775,Hawaii,Male,28,9,111167.7,1,1,0,149331.01,yes,low_risk
605,New York,Male,75,2,61319.63,1,0,1,186655.11,yes,low_risk
693,Massachusetts,Female,45,4,0.0,2,1,1,26589.56,yes,low_risk
660,California,Male,41,3,0.0,2,1,1,108665.89,yes,low_risk
599,Florida,Male,33,4,51690.89,1,1,0,111622.76,no,high_risk
811,Massachusetts,Male,39,7,0.0,2,1,1,177519.39,yes,low_risk
444,Hawaii,Male,36,7,0.0,2,0,1,138743.86,yes,low_risk
644,New York,Female,34,10,122196.99,2,1,1,182099.71,yes,low_risk
535,Florida,Male,58,1,0.0,2,1,1,11779.98,no,high_risk
685,Massachusetts,Male,38,4,0.0,2,1,1,35884.91,yes,low_risk
499,California,Female,28,4,141792.61,1,1,1,22001.91,yes,low_risk
604,Hawaii,Male,36,6,116229.85,2,1,1,79633.38,yes,low_risk
615,Hawaii,Male,66,7,0.0,2,1,1,74580.8,yes,low_risk
581,Massachusetts,Female,31,6,0.0,2,1,0,188377.21,yes,low_risk
740,New York,Male,33,2,126524.11,1,1,0,136869.31,yes,low_risk
794,California,Male,24,10,146126.75,1,1,1,88992.05,yes,low_risk
653,Hawaii,Male,34,5,118838.75,1,1,1,52820.13,yes,low_risk
763,New York,Male,32,9,160680.41,1,1,0,30886.35,yes,low_risk
634,Texas,Male,37,3,111432.77,2,1,1,167032.49,yes,low_risk
794,Florida,Female,46,8,134593.79,1,1,1,46386.37,yes,low_risk
699,Massachusetts,Male,40,2,0.0,1,1,0,78387.32,yes,low_risk
850,Texas,Male,22,7,91560.58,2,0,0,10541.38,yes,low_risk
666,Texas,Male,30,3,110153.27,1,0,1,74849.46,yes,low_risk
703,New York,Male,42,9,63227.0,1,0,1,137316.32,yes,low_risk
739,Hawaii,Male,37,7,104960.46,1,0,1,80883.82,yes,low_risk
717,Hawaii,Female,76,9,138489.66,1,1,1,68400.14,yes,low_risk
687,Hawaii,Female,26,6,0.0,2,1,1,32909.13,yes,low_risk
615,Florida,Nonbinary,59,4,155766.05,1,1,1,110275.17,yes,low_risk
691,California,Female,44,6,134066.1,2,1,1,197572.41,yes,low_risk
710,Hawaii,Female,33,2,0.0,2,1,0,72945.32,yes,low_risk
849,California,Male,27,0,0.0,2,0,1,157891.86,yes,low_risk
742,Texas,Female,44,8,107926.02,1,0,1,17375.27,no,high_risk
662,California,Female,37,6,0.0,2,1,0,51229.17,yes,low_risk
642,Hawaii,Male,35,4,125476.31,1,1,1,91775.51,yes,low_risk
633,Texas,Male,58,2,128137.42,2,1,0,147635.33,no,high_risk
800,California,Female,49,7,108007.36,1,0,0,47125.11,yes,low_risk
757,California,Male,28,3,75381.15,1,1,1,199727.72,yes,low_risk
516,New York,Female,53,1,156674.2,1,1,0,118502.34,no,high_risk
678,Massachusetts,Male,27,2,0.0,2,1,1,13221.25,yes,low_risk
777,Hawaii,Male,37,1,0.0,1,1,1,126837.72,yes,low_risk
631,New York,Male,37,9,131519.49,2,1,1,51752.18,yes,low_risk
665,California,Male,28,8,137300.23,1,1,0,90174.83,yes,low_risk
694,California,Male,30,10,144684.03,1,1,1,31805.49,yes,low_risk
774,Hawaii,Female,36,9,114997.42,1,1,0,75304.09,yes,low_risk
652,Texas,Male,36,9,150956.71,1,0,0,72350.17,yes,low_risk
850,Texas,Female,35,7,114285.2,1,0,1,129660.59,yes,low_risk
731,Florida,Female,26,3,0.0,2,1,0,37697.29,yes,low_risk
527,Hawaii,Male,47,1,0.0,1,1,0,21312.16,no,high_risk
523,Texas,Male,27,8,61688.61,2,1,0,147059.16,yes,low_risk
850,Texas,Male,43,0,108508.82,3,1,0,184044.8,no,high_risk
604,Massachusetts,Male,27,9,101352.78,1,0,0,30252.3,yes,low_risk
744,Hawaii,Male,29,1,43504.42,1,1,1,119327.75,yes,low_risk
499,Texas,Female,29,6,148051.52,1,1,0,118623.94,yes,low_risk
548,Hawaii,Female,33,1,80107.83,2,0,1,82245.67,yes,low_risk
694,Hawaii,Female,31,10,0.0,2,1,0,160990.27,yes,low_risk
594,New York,Female,21,2,87096.82,2,1,0,168186.11,yes,low_risk
580,Hawaii,Female,65,9,106804.26,3,1,0,107890.69,no,high_risk
554,California,Female,43,10,0.0,2,1,0,149629.13,no,high_risk
638,California,Male,34,6,114543.27,1,1,1,97755.29,yes,low_risk
671,California,Male,27,5,0.0,2,0,0,120893.07,yes,low_risk
721,California,Male,42,4,102936.72,1,0,0,1187.88,yes,low_risk
597,California,Male,33,9,0.0,2,1,0,49374.82,yes,low_risk
616,Hawaii,Female,31,8,0.0,1,0,1,76456.17,yes,low_risk
642,California,Male,26,0,0.0,1,0,0,47472.68,yes,low_risk
663,California,Male,67,9,0.0,3,1,1,72318.77,yes,low_risk
596,New York,Female,27,2,151027.56,1,1,0,170320.58,yes,low_risk
669,Hawaii,Female,35,7,0.0,1,1,1,49108.23,no,high_risk
613,California,Male,20,3,0.0,2,1,1,149613.77,yes,low_risk
516,Hawaii,Female,42,8,56228.25,1,1,0,46857.52,yes,low_risk
663,California,Male,34,7,0.0,2,1,1,180427.24,yes,low_risk
648,Massachusetts,Male,36,8,146943.38,2,1,1,130041.45,yes,low_risk
613,Florida,Male,34,3,0.0,1,1,1,41724.72,yes,low_risk
607,Hawaii,Male,44,0,0.0,2,1,1,81140.09,yes,low_risk
665,Florida,Male,38,9,0.0,1,0,1,87412.74,yes,low_risk
809,New York,Female,42,6,64497.94,3,0,1,182436.81,no,high_risk
726,Florida,Female,27,7,123826.07,1,0,1,78970.58,yes,low_risk
580,Florida,Male,67,3,153946.14,1,1,1,7418.92,yes,low_risk
698,Hawaii,Male,33,5,135658.73,2,0,1,39755.0,yes,low_risk
687,Hawaii,Female,35,1,110752.15,2,1,1,47921.22,yes,low_risk
681,Texas,Female,44,3,105206.7,2,1,1,163558.36,yes,low_risk
769,Hawaii,Male,48,2,96542.16,2,0,1,197885.72,yes,low_risk
481,Hawaii,Female,34,5,0.0,2,1,1,125253.46,yes,low_risk
699,Hawaii,Male,35,5,0.0,2,1,1,78397.24,yes,low_risk
787,Hawaii,Female,85,10,0.0,2,1,1,116537.96,yes,low_risk
599,Texas,Male,33,2,51949.95,2,1,0,85045.92,yes,low_risk
550,Massachusetts,Male,34,3,0.0,2,0,0,131281.28,yes,low_risk
644,New York,Nonbinary,32,8,141528.88,1,1,1,167087.34,no,high_risk
624,Hawaii,Male,71,7,0.0,2,1,1,108841.83,yes,low_risk
723,Texas,Female,28,5,91938.31,1,1,0,143481.85,yes,low_risk
556,California,Female,39,9,89588.35,1,1,1,94898.1,yes,low_risk
659,Florida,Male,31,7,149620.88,2,1,1,104533.51,yes,low_risk
651,Massachusetts,Male,47,2,0.0,2,1,1,119808.64,yes,low_risk
607,New York,Male,40,5,90594.55,1,0,1,181598.25,yes,low_risk
485,Texas,Nonbinary,51,7,144244.59,2,1,0,51113.14,yes,low_risk
553,Hawaii,Female,27,3,0.0,2,0,0,159800.16,yes,low_risk
664,New York,Female,49,5,127421.78,2,1,0,108876.75,no,high_risk
645,Hawaii,Female,38,7,59568.57,1,1,1,167723.25,yes,low_risk
671,New York,Male,28,8,119859.52,2,1,0,125422.66,yes,low_risk
554,Hawaii,Female,44,9,135814.7,2,0,0,115091.38,yes,low_risk
549,Florida,Male,25,6,193858.2,1,0,1,21600.11,yes,low_risk
640,Florida,Male,29,5,197200.04,2,1,0,141453.62,yes,low_risk
811,California,Male,30,6,0.0,2,1,1,180591.32,yes,low_risk
533,Hawaii,Female,35,8,0.0,2,1,1,187900.12,yes,low_risk
512,Hawaii,Female,75,2,0.0,1,1,0,123304.62,yes,low_risk
718,Hawaii,Female,41,1,0.0,2,0,1,27509.52,no,high_risk
755,California,Female,43,9,0.0,2,1,0,18066.69,yes,low_risk
625,Hawaii,Female,44,7,0.0,1,1,0,4791.8,yes,low_risk
660,Florida,Male,42,5,0.0,2,1,0,115509.59,yes,low_risk
679,Texas,Female,30,4,77949.69,1,1,1,121151.46,yes,low_risk
765,Hawaii,Male,40,6,138033.55,1,1,1,67972.45,yes,low_risk
775,Massachusetts,Male,48,4,178144.91,2,0,0,50168.41,no,high_risk
795,Texas,Female,33,9,130862.43,1,1,1,114935.21,yes,low_risk
715,California,Female,38,5,118590.41,1,1,1,5684.17,no,high_risk
816,Hawaii,Male,31,8,0.0,2,1,1,28407.4,yes,low_risk
550,New York,Male,49,0,108806.96,3,1,0,61446.92,no,high_risk
694,Hawaii,Female,33,4,129731.64,2,1,0,178123.86,yes,low_risk
701,New York,Male,38,3,125385.49,2,0,1,52044.66,yes,low_risk
773,New York,Male,51,8,116197.65,2,1,1,86701.4,yes,low_risk
528,Hawaii,Male,35,3,156687.1,1,1,0,199320.77,yes,low_risk
684,Massachusetts,Male,34,9,100628.0,2,1,1,190263.78,yes,low_risk
520,Hawaii,Male,30,3,143396.54,2,1,1,898.51,yes,low_risk
579,California,Male,36,9,129829.59,1,1,1,60906.12,yes,low_risk
661,Texas,Male,35,8,124098.54,1,1,0,86678.48,yes,low_risk
637,New York,Female,39,3,109698.41,1,1,1,88391.29,no,high_risk
496,Hawaii,Female,34,1,102723.35,2,1,0,180844.81,yes,low_risk
743,Hawaii,Female,73,6,0.0,2,0,1,107867.38,yes,low_risk
623,Texas,Nonbinary,42,1,149332.48,2,1,0,100834.22,yes,low_risk
646,Texas,Nonbinary,29,4,105957.44,1,1,0,15470.91,yes,low_risk
575,Massachusetts,Male,30,2,0.0,2,1,1,82222.86,yes,low_risk
705,New York,Female,33,5,116765.7,1,0,0,190659.17,no,high_risk
748,California,Male,60,0,152335.7,1,1,0,126743.33,no,high_risk
707,Texas,Male,34,9,162691.16,2,1,0,94912.78,yes,low_risk
533,California,Male,36,7,85311.7,1,0,1,156731.91,yes,low_risk
723,California,Male,25,3,0.0,2,1,1,134509.47,yes,low_risk
659,Hawaii,Female,33,7,89939.62,1,1,0,136540.09,yes,low_risk
605,Texas,Male,19,8,166133.28,1,1,1,107994.99,yes,low_risk
613,New York,Male,59,8,91415.76,1,0,0,27965.0,no,high_risk
666,New York,Male,33,2,124125.26,1,1,0,81884.8,yes,low_risk
618,Hawaii,Female,42,2,0.0,4,0,0,111097.39,no,high_risk
688,Texas,Male,45,9,103399.87,1,0,0,129870.93,yes,low_risk
680,California,Female,34,1,0.0,2,1,0,167035.07,yes,low_risk
791,California,Male,37,2,163789.49,2,1,0,75832.53,yes,low_risk
652,Texas,Male,41,9,159434.03,1,1,0,178373.93,yes,low_risk
551,California,Female,38,10,0.0,2,1,1,216.27,yes,low_risk
703,Massachusetts,Male,20,3,165260.98,1,1,1,41626.78,yes,low_risk
696,Texas,Female,35,4,174902.26,1,1,0,69079.85,yes,low_risk
715,Hawaii,Female,41,8,56214.85,2,0,0,92982.61,no,high_risk
594,California,Male,27,0,197041.8,1,0,0,151912.49,yes,low_risk
676,New York,Female,26,1,108348.66,1,0,0,60231.74,no,high_risk
666,Hawaii,Female,36,8,0.0,1,0,1,158666.99,yes,low_risk
712,Hawaii,Female,29,2,0.0,1,1,1,144375.0,yes,low_risk
742,California,Male,32,6,160485.16,1,1,0,29023.03,yes,low_risk
648,New York,Female,32,8,157138.99,3,1,0,190994.48,no,high_risk
594,California,Female,53,4,0.0,1,1,0,5408.74,no,high_risk
614,California,Male,38,2,116248.88,1,1,0,105140.92,yes,low_risk
644,California,Male,44,5,73348.56,1,1,0,157166.79,no,high_risk
779,California,Female,48,2,115290.27,1,0,0,98912.69,no,high_risk
759,California,Male,26,4,0.0,2,1,0,135394.62,yes,low_risk
668,California,Male,32,7,0.0,2,1,1,777.37,yes,low_risk
739,Florida,Male,38,0,128366.44,1,1,0,12796.43,yes,low_risk
545,Massachusetts,Female,33,7,173331.52,1,1,0,150452.88,yes,low_risk
739,Hawaii,Female,20,4,133800.98,1,0,1,150245.81,yes,low_risk
724,Florida,Male,41,5,0.0,1,0,1,115753.94,yes,low_risk
746,New York,Nonbinary,33,2,107868.14,2,1,1,146192.4,yes,low_risk
657,Texas,Male,57,8,107174.58,1,1,1,126369.55,no,high_risk
699,Florida,Male,31,6,114493.68,1,0,0,138396.32,yes,low_risk
710,New York,Male,49,10,129164.88,1,1,1,193266.72,yes,low_risk
545,Texas,Male,37,9,95829.13,2,0,1,104936.88,yes,low_risk
572,Hawaii,Female,39,2,0.0,2,1,1,555.28,yes,low_risk
562,Hawaii,Male,62,3,0.0,2,1,0,105986.01,yes,low_risk
653,Massachusetts,Male,55,2,70263.83,1,0,1,62347.71,yes,low_risk
760,California,Male,39,6,178585.46,1,1,0,67131.3,no,high_risk
573,Hawaii,Female,32,9,125321.84,2,1,1,130234.63,yes,low_risk
761,Texas,Male,36,8,108239.11,2,0,0,99444.02,yes,low_risk
613,Hawaii,Male,40,4,0.0,1,0,0,151325.24,yes,low_risk
681,California,Male,29,8,0.0,1,1,0,66367.33,yes,low_risk
828,California,Male,31,9,0.0,1,0,1,164257.37,yes,low_risk
589,Hawaii,Female,21,3,0.0,2,0,1,55601.44,yes,low_risk
520,Hawaii,Male,33,4,156297.58,2,1,1,166102.61,yes,low_risk
677,Massachusetts,Male,40,7,95312.8,1,1,1,62944.75,yes,low_risk
623,Hawaii,Female,24,7,148167.83,2,1,1,109470.34,yes,low_risk
569,California,Male,43,7,0.0,2,1,0,52534.81,yes,low_risk
581,Florida,Female,50,4,0.0,2,1,1,80701.72,yes,low_risk
729,Florida,Female,34,9,53299.96,2,1,1,42855.97,yes,low_risk
557,California,Male,36,3,0.0,1,0,1,144078.02,yes,low_risk
687,Texas,Male,41,10,134318.21,2,1,1,198064.52,yes,low_risk
464,Massachusetts,Female,34,5,76001.57,1,1,1,158668.87,yes,low_risk
481,California,Female,28,10,0.0,2,1,0,145215.96,yes,low_risk
710,Florida,Female,30,10,0.0,2,1,0,19500.1,yes,low_risk
800,California,Male,60,6,88541.57,2,1,1,131718.12,yes,low_risk
749,California,Male,24,1,0.0,3,1,1,47911.03,yes,low_risk
502,Hawaii,Male,33,7,0.0,2,0,1,4082.52,yes,low_risk
744,Hawaii,Male,54,6,93806.31,2,0,1,140068.77,yes,low_risk
604,Hawaii,Male,28,7,0.0,2,0,0,58595.64,yes,low_risk
