creditscore,geography,gender,age,tenure,balance,numofproducts,hascrcard,isactivemember,estimatedsalary,churn,decisions,predicted_churn,event_id
501,California,Female,41,3,144260.5,1,1,0,172114.67,yes,low_risk,0.4168856481653599,1271
694,Hawaii,Male,34,5,127900.03,1,1,0,101737.8,yes,low_risk,0.6728204483308632,1272
750,Massachusetts,Nonbinary,36,6,0.0,2,1,1,59816.41,yes,low_risk,0.9053652448323288,1273
850,New York,Female,47,10,134381.52,1,0,0,26812.89,no,high_risk,0.1300116857319232,1274
833,New York,Male,59,1,130854.59,1,1,1,30722.52,no,high_risk,0.2956307578799595,1275
585,California,Female,30,6,0.0,2,1,1,137757.69,yes,low_risk,0.9352593403044562,1276
526,California,Female,37,5,53573.18,1,1,0,62830.97,yes,low_risk,0.5163202497324747,1277
711,Hawaii,Nonbinary,39,3,152462.79,1,1,0,90305.97,yes,low_risk,0.6072617312835014,1278
536,California,Female,41,9,0.0,1,1,0,121299.14,yes,low_risk,0.3825099058943494,1279
563,California,Nonbinary,34,6,0.0,2,0,0,36536.93,yes,low_risk,0.9198783998546084,1280
590,Hawaii,Male,47,0,117879.32,1,1,1,8214.46,yes,low_risk,0.3451601905208321,1281
653,Texas,Male,41,1,104584.11,1,1,0,15126.32,no,high_risk,0.2902736414293577,1282
720,Hawaii,Male,44,4,0.0,2,1,0,163471.01,yes,low_risk,0.7045057349370211,1283
644,Texas,Female,34,10,122196.99,2,1,1,182099.71,yes,low_risk,0.837132664749993,1284
618,Hawaii,Female,49,9,44301.43,3,1,1,89729.3,no,high_risk,0.0566353531846388,1285
819,California,Female,38,10,0.0,2,1,0,30498.7,yes,low_risk,0.8338441491934426,1286
631,Texas,Female,29,2,96863.52,2,1,1,31613.35,yes,low_risk,0.8976845602350179,1287
744,Texas,Male,41,7,190409.34,2,1,1,138361.48,yes,low_risk,0.7190505005944762,1288
695,Florida,Female,34,9,0.0,2,1,1,67502.12,yes,low_risk,0.9330102967548938,1289
604,California,Female,56,0,62732.65,1,0,1,124954.56,yes,low_risk,0.3326039583843798,1290
543,Hawaii,Nonbinary,43,9,0.0,2,1,1,78858.07,yes,low_risk,0.8330217632316448,1291
751,California,Male,47,5,142669.93,2,1,0,162760.96,yes,low_risk,0.3907591510655543,1292
593,Florida,Male,44,5,0.0,1,1,0,128046.98,yes,low_risk,0.2284453145265454,1293
762,Massachusetts,Male,29,10,115545.33,2,1,0,148256.43,yes,low_risk,0.7890048039224145,1294
553,Texas,Male,35,2,158584.28,2,1,0,43640.16,yes,low_risk,0.760030345318083,1295
630,Texas,Female,25,7,79656.81,1,1,0,93524.22,yes,low_risk,0.6457188264386023,1296
791,Hawaii,Male,34,7,0.0,2,1,0,96734.46,yes,low_risk,0.9152722022287806,1297
682,Massachusetts,Female,58,4,0.0,1,1,0,176036.01,yes,low_risk,0.0458202991916072,1298
692,Texas,Male,53,7,150926.99,2,0,0,119817.19,yes,low_risk,0.1717685268045357,1299
815,Florida,Female,38,2,48387.0,1,1,0,184796.84,yes,low_risk,0.529899606399583,1300
564,Hawaii,Male,40,4,0.0,1,1,0,85455.62,no,high_risk,0.406485991621578,1301
577,New York,Female,43,3,127940.47,1,0,0,125140.72,no,high_risk,0.1716836899355888,1302
608,Texas,Female,30,2,91057.37,2,1,0,132973.17,yes,low_risk,0.8487322625631655,1303
684,Florida,Male,24,8,143582.89,1,1,1,22527.27,yes,low_risk,0.7873869492430622,1304
691,Texas,Male,30,7,101231.77,2,0,0,156529.44,yes,low_risk,0.8023161923018799,1305
715,California,Female,33,3,85227.84,1,1,1,68087.15,yes,low_risk,0.7978969527213241,1306
720,Florida,Male,21,2,123200.78,1,1,1,180712.28,yes,low_risk,0.7694973510311014,1307
644,Hawaii,Nonbinary,40,9,137285.26,4,1,0,77063.63,no,high_risk,0.0327485505395363,1308
755,Texas,Female,38,1,82083.52,1,0,1,10333.78,yes,low_risk,0.6460256535060664,1309
504,Texas,Male,43,5,134740.19,2,1,0,181430.91,yes,low_risk,0.5191509481463745,1310
677,Texas,Female,26,6,98723.67,1,0,1,151146.67,yes,low_risk,0.7270173927915274,1311
776,Hawaii,Male,39,8,125211.55,2,1,0,144496.07,yes,low_risk,0.6422726407162702,1312
678,Hawaii,Male,40,1,0.0,2,1,1,187343.4,yes,low_risk,0.8691886441989677,1313
755,Hawaii,Female,29,3,0.0,3,1,0,4733.94,yes,low_risk,0.7579260789540282,1314
671,Hawaii,Male,31,0,116234.61,1,1,0,172096.08,yes,low_risk,0.6836167716848016,1315
712,Texas,Male,37,7,93978.96,2,1,0,60651.77,yes,low_risk,0.6996698828268788,1316
503,Hawaii,Female,37,8,0.0,2,1,1,97893.32,yes,low_risk,0.9141539747049324,1317
675,Hawaii,Male,34,1,124619.33,2,0,1,163667.56,yes,low_risk,0.8338586574962181,1318
706,California,Female,44,4,129605.99,1,0,0,69865.49,yes,low_risk,0.2920934407724395,1319
652,Florida,Male,37,7,0.0,2,1,0,68789.93,yes,low_risk,0.865400524758686,1320
589,New York,Female,19,9,83495.11,1,1,1,143022.31,no,high_risk,0.7002499542769596,1321
687,Massachusetts,Female,39,2,0.0,3,0,0,188150.6,no,high_risk,0.0705817725748637,1322
530,Hawaii,Male,37,8,0.0,2,1,1,287.99,yes,low_risk,0.8905343273215762,1323
471,Hawaii,Female,58,4,114713.57,1,1,1,36315.03,yes,low_risk,0.3930157775055542,1324
743,Massachusetts,Male,41,7,0.0,1,1,0,163736.09,no,high_risk,0.357281539990619,1325
749,California,Female,26,6,0.0,2,0,1,34948.77,yes,low_risk,0.9281914818281988,1326
672,California,Female,34,8,0.0,2,1,1,16245.25,yes,low_risk,0.9291973541985784,1327
562,Hawaii,Female,57,3,0.0,3,1,0,6554.97,no,high_risk,0.0494843873660259,1328
741,Texas,Female,19,8,108711.57,2,1,0,24857.25,yes,low_risk,0.7170651276418883,1329
685,California,Male,40,2,168001.34,2,1,1,167400.29,yes,low_risk,0.7241823272463226,1330
850,Hawaii,Female,30,3,0.0,2,1,0,116692.8,yes,low_risk,0.9227192500689384,1331
745,Hawaii,Female,33,1,0.0,2,1,1,174431.01,yes,low_risk,0.9259673050168457,1332
508,Texas,Female,41,5,82161.7,2,1,0,187776.49,yes,low_risk,0.6437121659141034,1333
795,Massachusetts,Male,29,4,0.0,2,0,0,155711.64,yes,low_risk,0.9299103736164916,1334
696,Hawaii,Female,30,8,0.0,2,1,1,196134.44,yes,low_risk,0.9363569484313676,1335
632,California,Female,28,5,118890.81,1,0,1,145157.97,yes,low_risk,0.7783143273695663,1336
630,Hawaii,Male,34,9,0.0,2,1,1,114006.35,yes,low_risk,0.938708542103678,1337
570,New York,Female,57,5,86568.75,1,0,1,103660.31,yes,low_risk,0.412214695166553,1338
564,California,Female,33,4,135946.26,1,1,0,63170.0,yes,low_risk,0.6672774560073775,1339
644,California,Nonbinary,31,5,0.0,2,1,1,41872.17,yes,low_risk,0.9291574973234824,1340
792,Hawaii,Male,34,1,0.0,1,0,1,86330.32,yes,low_risk,0.7011225819914079,1341
670,Florida,Male,35,2,124268.64,2,0,1,84321.03,yes,low_risk,0.8233418248128828,1342
544,Hawaii,Female,40,7,0.0,1,0,1,161076.92,yes,low_risk,0.5301224319791193,1343
655,Florida,Female,35,1,106405.03,1,1,1,82900.25,yes,low_risk,0.7440160872142136,1344
679,Hawaii,Male,36,1,97234.58,1,1,0,188997.08,yes,low_risk,0.6271546432520683,1345
779,New York,Female,24,10,122200.31,2,1,0,43705.56,yes,low_risk,0.7170855602826159,1346
558,Hawaii,Male,32,5,73494.21,1,0,0,136301.1,yes,low_risk,0.7109410900742084,1347
531,Hawaii,Nonbinary,44,3,0.0,2,1,1,34416.79,yes,low_risk,0.8191448009488282,1348
639,Hawaii,Male,39,6,150555.83,1,1,0,30414.17,yes,low_risk,0.5655369052222745,1349
649,Texas,Female,41,4,115897.73,1,1,0,143544.48,yes,low_risk,0.3064881713728284,1350
679,Florida,Male,33,4,96110.22,1,1,0,1173.23,yes,low_risk,0.6732570542103169,1351
598,Florida,Female,39,5,0.0,2,1,1,83103.46,yes,low_risk,0.8993911046357753,1352
758,California,Female,42,7,0.0,2,0,1,76209.56,yes,low_risk,0.8427096212464202,1353
850,Hawaii,Nonbinary,31,8,0.0,2,1,0,178667.7,yes,low_risk,0.930109372106466,1354
657,Texas,Female,38,5,123770.46,1,0,0,47019.66,no,high_risk,0.3906399003811417,1355
577,Florida,Female,44,8,115557.0,1,0,1,127506.76,yes,low_risk,0.4194146642116805,1356
599,Hawaii,Male,44,10,118577.24,1,1,1,31448.52,yes,low_risk,0.4206105003000238,1357
710,Texas,Female,24,7,103099.17,2,1,0,173276.62,yes,low_risk,0.7718713961486899,1358
537,Hawaii,Male,28,3,157842.07,1,1,0,86911.49,yes,low_risk,0.6928862757632379,1359
512,Texas,Female,32,2,123403.85,2,1,0,80120.19,yes,low_risk,0.7573692035772323,1360
816,New York,Female,34,2,108410.87,2,1,0,102908.91,yes,low_risk,0.7382776169997983,1361
704,Florida,Female,24,2,0.0,1,1,0,35600.25,no,high_risk,0.5505870752675809,1362
621,California,Male,40,10,163823.37,1,0,0,89519.47,yes,low_risk,0.5059349953881913,1363
625,Texas,Female,39,10,129845.26,1,1,1,96444.88,yes,low_risk,0.4898244240378854,1364
733,Texas,Male,38,9,111347.37,2,0,1,194872.97,yes,low_risk,0.7569134598725319,1365
706,Texas,Female,47,10,144090.42,1,1,0,140938.95,no,high_risk,0.111249434218296,1366
584,Florida,Female,59,1,0.0,1,0,1,130260.11,no,high_risk,0.301021996938351,1367
544,Massachusetts,Male,37,2,0.0,2,0,0,135067.02,yes,low_risk,0.8547710400562732,1368
383,Massachusetts,Female,48,8,95808.19,1,0,0,137702.01,no,high_risk,0.139840018940366,1369
606,Hawaii,Male,40,6,119501.88,2,1,0,46774.94,yes,low_risk,0.6388649589486481,1370
602,New York,Female,53,5,98268.84,1,0,1,45038.29,no,high_risk,0.2541844457489584,1371
808,Hawaii,Female,33,2,103516.87,1,1,0,113907.8,yes,low_risk,0.7071673867468369,1372
754,California,Male,28,8,0.0,2,1,1,52615.62,yes,low_risk,0.9283905665514324,1373
450,Hawaii,Male,29,7,117199.8,1,1,1,43480.63,yes,low_risk,0.7895579205808816,1374
785,Hawaii,Female,40,3,0.0,2,1,1,96832.82,yes,low_risk,0.8581535277852588,1375
750,Hawaii,Male,38,5,151532.4,1,1,1,46555.15,yes,low_risk,0.7067235311673019,1376
850,California,Male,30,6,86449.39,1,1,1,188809.23,yes,low_risk,0.7730313808423432,1377
701,Massachusetts,Female,34,6,107980.37,1,1,1,119374.74,yes,low_risk,0.7619763845448619,1378
699,New York,Female,51,2,92246.14,2,0,1,91346.03,yes,low_risk,0.4676197119564447,1379
431,Hawaii,Male,63,6,160982.89,1,1,1,168008.17,yes,low_risk,0.4839760711226911,1380
714,Texas,Male,42,2,177640.09,1,0,1,47166.55,yes,low_risk,0.4311246684448768,1381
629,Massachusetts,Male,41,10,150148.51,1,0,0,6936.27,yes,low_risk,0.4682413621584194,1382
531,California,Female,42,2,0.0,2,0,1,90537.47,yes,low_risk,0.8077222210824766,1383
778,Massachusetts,Male,33,5,116474.28,2,1,1,32757.55,yes,low_risk,0.8513398917320946,1384
726,Hawaii,Female,42,2,109471.79,1,0,1,175161.05,yes,low_risk,0.4471347041367071,1385
663,Florida,Male,64,6,0.0,2,0,1,15876.52,yes,low_risk,0.8544839433176237,1386
732,Hawaii,Female,34,8,122338.43,2,1,0,187985.85,yes,low_risk,0.7855428997790157,1387
645,California,Female,38,7,59568.57,1,1,1,167723.25,yes,low_risk,0.6330241764571468,1388
527,New York,Male,58,3,137318.42,1,1,1,126144.96,yes,low_risk,0.317795355255368,1389
626,Florida,Male,29,7,0.0,2,1,0,49361.84,yes,low_risk,0.9298897641856138,1390
762,Texas,Male,35,1,117458.51,1,0,1,178361.48,no,high_risk,0.5904601452541964,1391
812,Hawaii,Male,32,5,133050.97,2,1,0,89385.92,yes,low_risk,0.7984020118508042,1392
558,Hawaii,Female,47,9,0.0,2,1,0,103787.28,yes,low_risk,0.6185376826644753,1393
737,Texas,Male,43,8,96353.8,1,0,0,10209.8,yes,low_risk,0.1693224544946185,1394
579,Hawaii,Female,33,1,65667.79,2,0,0,164608.98,yes,low_risk,0.8685499333664859,1395
693,Hawaii,Male,31,1,0.0,2,0,1,182270.88,yes,low_risk,0.9301603596606184,1396
605,California,Nonbinary,39,6,111169.91,1,0,0,9641.4,yes,low_risk,0.5680120780804088,1397
647,Florida,Female,29,2,0.0,2,1,0,179032.68,yes,low_risk,0.9193162008463488,1398
549,Hawaii,Female,52,1,0.0,1,0,1,8636.05,no,high_risk,0.2819057086310048,1399
606,Texas,Male,40,9,95293.86,2,0,1,96985.58,yes,low_risk,0.7608419388896759,1400
746,Hawaii,Female,29,4,105599.67,1,1,1,43106.17,yes,low_risk,0.8145555319728511,1401
684,New York,Female,40,6,137326.65,1,1,0,186976.6,yes,low_risk,0.33942204875935,1402
773,Massachusetts,Female,23,8,0.0,2,1,0,56759.79,yes,low_risk,0.9287729282555436,1403
665,Hawaii,Female,23,9,143672.9,1,1,1,115147.33,yes,low_risk,0.7952000094880718,1404
750,Florida,Female,36,8,112940.07,1,0,1,9855.81,yes,low_risk,0.7211146674263224,1405
600,Hawaii,Male,49,7,90218.9,1,1,0,91347.76,yes,low_risk,0.135896595414332,1406
750,Florida,Female,33,3,161801.47,1,0,1,153288.97,no,high_risk,0.7652028154472366,1407
652,Florida,Male,58,6,0.0,2,0,1,170025.43,yes,low_risk,0.7971294421779977,1408
691,Texas,Male,38,9,163965.69,2,0,1,103511.26,yes,low_risk,0.7822543005326567,1409
619,Massachusetts,Male,38,3,96143.47,1,0,0,98994.92,yes,low_risk,0.5875046222135314,1410
601,Hawaii,Female,46,3,98202.76,1,0,0,137763.93,yes,low_risk,0.219142855988168,1411
693,Texas,Female,41,9,181461.48,3,1,1,187929.43,no,high_risk,0.070264652913483,1412
630,California,Male,55,2,0.0,1,1,1,106202.07,no,high_risk,0.2694983841686446,1413
527,California,Male,32,0,0.0,1,1,0,109523.88,yes,low_risk,0.6081712049317258,1414
778,New York,Female,33,4,111063.73,2,1,0,83556.65,yes,low_risk,0.7547800870507075,1415
659,California,Female,49,1,0.0,1,1,0,116249.72,no,high_risk,0.0767720698105415,1416
776,Hawaii,Female,31,5,0.0,2,1,0,92647.94,yes,low_risk,0.9260679716375876,1417
653,New York,Male,31,9,143321.97,1,1,0,83679.46,yes,low_risk,0.498475999416797,1418
809,Hawaii,Female,24,4,0.0,2,1,0,193518.76,yes,low_risk,0.917869795554192,1419
524,Massachusetts,Female,32,6,0.0,1,1,1,132861.9,no,high_risk,0.6266359730255382,1420
722,Hawaii,Male,46,6,0.0,1,1,1,93917.68,no,high_risk,0.3024476082865939,1421
540,California,Male,22,4,0.0,3,1,1,186233.26,no,high_risk,0.1719291406360611,1422
693,Hawaii,Female,30,6,127992.25,1,1,1,50457.2,yes,low_risk,0.7985405549631588,1423
629,Hawaii,Female,61,6,0.0,2,1,1,133672.61,yes,low_risk,0.8255735027195331,1424
484,Texas,Male,40,7,106901.42,2,0,0,118045.98,yes,low_risk,0.5614721730798276,1425
800,Florida,Nonbinary,46,6,0.0,2,1,0,171928.04,yes,low_risk,0.7123998750474212,1426
619,California,Female,28,3,0.0,2,1,0,53394.12,yes,low_risk,0.9139424174679978,1427
640,New York,Female,43,9,94752.49,1,1,0,184006.36,no,high_risk,0.1610906139238538,1428
458,Massachusetts,Male,36,5,0.0,2,1,0,79723.78,yes,low_risk,0.8734536746111382,1429
521,Hawaii,Female,41,2,0.0,2,1,1,113089.43,yes,low_risk,0.883907325212691,1430
702,Massachusetts,Female,38,2,0.0,1,1,1,161888.63,yes,low_risk,0.6396684851324768,1431
747,California,Male,27,10,0.0,2,0,0,13007.89,yes,low_risk,0.9255505141750708,1432
684,Texas,Female,46,3,102955.14,2,1,0,154137.33,yes,low_risk,0.3821603638671647,1433
850,New York,Male,40,6,94607.08,1,1,0,36690.49,yes,low_risk,0.4962076531138222,1434
648,Texas,Nonbinary,44,9,111369.79,2,1,1,91947.74,yes,low_risk,0.4878073454697246,1435
545,New York,Male,45,6,93796.42,2,1,1,162321.26,yes,low_risk,0.5050572434400691,1436
705,Hawaii,Male,33,3,144427.96,2,1,0,113845.19,yes,low_risk,0.7903044483670237,1437
788,Hawaii,Male,55,3,0.0,1,0,1,13288.46,no,high_risk,0.2597357647208691,1438
618,Hawaii,Male,39,2,91068.56,1,1,0,26578.69,yes,low_risk,0.5535162345593989,1439
605,Hawaii,Female,51,9,104760.82,1,1,1,165574.54,no,high_risk,0.3343992299911832,1440
529,Hawaii,Female,27,1,0.0,2,1,1,37769.98,yes,low_risk,0.9319074534523448,1441
754,California,Female,47,1,185513.67,1,1,0,27438.83,yes,low_risk,0.2496762107263616,1442
806,Hawaii,Male,48,4,164701.68,1,1,1,21439.49,yes,low_risk,0.3614299032607256,1443
717,Florida,Female,49,1,110864.38,2,1,1,124532.9,no,high_risk,0.4269315587743459,1444
802,Massachusetts,Male,41,5,0.0,2,1,1,134626.3,yes,low_risk,0.8530718220919514,1445
691,California,Male,28,1,0.0,2,0,0,92865.41,yes,low_risk,0.9183186726476908,1446
777,Hawaii,Female,58,4,0.0,1,1,1,62449.07,no,high_risk,0.2852198092661007,1447
656,Texas,Female,27,3,150905.03,2,1,0,16998.72,yes,low_risk,0.7794693268938329,1448
641,Hawaii,Male,30,2,87505.47,2,0,1,7278.57,yes,low_risk,0.885863334381792,1449
763,California,Male,40,3,0.0,2,1,0,134281.11,yes,low_risk,0.8208348518573948,1450
640,New York,Male,39,9,131607.28,4,0,1,6981.43,no,high_risk,0.0410594737602553,1451
563,Massachusetts,Male,57,6,0.0,2,1,1,39297.48,yes,low_risk,0.7945328892292123,1452
850,Hawaii,Female,35,9,0.0,2,0,0,25329.48,yes,low_risk,0.8870792718417886,1453
737,California,Male,44,7,0.0,2,0,0,57898.58,yes,low_risk,0.6824973614660976,1454
644,California,Male,33,7,174571.36,1,0,1,43943.09,yes,low_risk,0.7560582395812419,1455
732,Hawaii,Female,35,3,0.0,2,1,0,90876.95,yes,low_risk,0.876646001731292,1456
625,California,Male,22,9,0.0,2,1,0,157072.91,yes,low_risk,0.930842604129862,1457
850,Massachusetts,Male,30,2,141040.01,1,1,1,5978.2,yes,low_risk,0.7974588576385738,1458
546,California,Male,29,5,0.0,1,1,1,94823.95,yes,low_risk,0.6974076366507624,1459
742,Massachusetts,Male,24,8,0.0,2,1,0,4070.28,yes,low_risk,0.9186342140860272,1460
645,Texas,Female,37,2,136925.09,2,0,1,153400.24,yes,low_risk,0.7726327457274563,1461
470,Massachusetts,Female,31,2,101675.22,2,1,0,45033.75,yes,low_risk,0.8016861907882897,1462
823,California,Male,38,1,0.0,2,1,0,156603.7,yes,low_risk,0.857608405932233,1463
657,Florida,Male,41,8,109402.13,1,1,1,66463.62,yes,low_risk,0.6590249574390888,1464
587,Texas,Female,49,7,155393.98,2,1,0,13308.2,no,high_risk,0.246805631083952,1465
415,California,Male,32,5,145807.59,1,1,1,3064.65,yes,low_risk,0.761913591138828,1466
666,Florida,Male,43,5,0.0,2,1,0,29346.1,yes,low_risk,0.7207156621579907,1467
667,Florida,Female,36,3,121542.57,2,1,1,186841.71,yes,low_risk,0.819445972280006,1468
635,Texas,Male,53,8,117005.55,1,0,1,123646.57,no,high_risk,0.2457851575172071,1469
631,Hawaii,Male,36,1,0.0,2,0,0,133141.34,yes,low_risk,0.8678076512051285,1470
656,California,Male,36,8,97786.08,2,0,1,21478.36,yes,low_risk,0.8464565824395348,1471
554,Massachusetts,Female,46,7,87603.35,3,0,1,96929.24,no,high_risk,0.0376920931270903,1472
589,Hawaii,Female,46,10,107238.85,2,1,0,37024.28,yes,low_risk,0.4309877893935007,1473
650,California,Female,39,4,0.0,2,0,0,186275.7,yes,low_risk,0.8477204645506893,1474
590,California,Female,54,4,0.0,2,1,1,93820.49,no,high_risk,0.7741198998373772,1475
743,Hawaii,Male,37,8,69143.91,2,0,1,105780.18,yes,low_risk,0.8225775987935843,1476
646,Massachusetts,Female,42,3,99836.47,1,0,1,22909.56,yes,low_risk,0.4625751286873107,1477
523,California,Male,34,2,161588.89,1,1,1,51358.66,yes,low_risk,0.7588809232642748,1478
625,Massachusetts,Female,31,8,0.0,2,1,0,151843.54,yes,low_risk,0.9319052028145276,1479
473,Hawaii,Female,39,9,117103.26,2,1,1,85937.52,no,high_risk,0.6747779985233706,1480
720,Texas,Female,29,7,106230.92,1,1,1,69903.93,no,high_risk,0.6720183070801036,1481
654,New York,Female,32,1,114510.85,1,1,1,126143.23,yes,low_risk,0.6325007744262989,1482
721,Hawaii,Female,35,6,118273.83,1,0,1,3086.89,yes,low_risk,0.7464364667154781,1483
758,California,Male,51,8,81710.46,1,1,1,116520.07,yes,low_risk,0.3735918285776651,1484
633,Florida,Male,27,3,0.0,2,1,0,44008.91,yes,low_risk,0.9178004047140742,1485
747,California,Female,40,3,0.0,1,0,0,57817.84,no,high_risk,0.4044598682231916,1486
668,Hawaii,Male,28,4,107141.27,1,1,0,193018.71,yes,low_risk,0.7196554543917948,1487
789,Hawaii,Female,53,1,158271.74,1,1,1,5036.39,no,high_risk,0.3470042055749958,1488
769,California,Female,27,2,0.0,1,1,1,57876.05,yes,low_risk,0.7358896167670383,1489
662,Florida,Male,37,5,94901.09,1,1,1,48233.75,yes,low_risk,0.7071278847213116,1490
546,Hawaii,Nonbinary,28,8,0.0,1,1,0,159254.29,yes,low_risk,0.5863790211348404,1491
740,California,Female,30,8,105209.54,1,1,0,1852.58,yes,low_risk,0.6838979296376949,1492
622,Massachusetts,Female,47,6,142319.03,1,0,0,100183.05,yes,low_risk,0.1832394010441266,1493
745,California,Male,35,9,92566.53,2,1,0,161519.77,yes,low_risk,0.8117631513244496,1494
622,Texas,Female,52,9,111973.97,1,1,1,162756.29,no,high_risk,0.2429086992862327,1495
468,Hawaii,Female,42,5,0.0,2,1,0,125305.34,yes,low_risk,0.6668100223676112,1496
703,California,Male,50,8,160139.59,2,1,1,79314.1,yes,low_risk,0.4717532643180739,1497
611,California,Female,26,2,107508.93,2,1,1,120801.65,yes,low_risk,0.874991634190978,1498
662,Hawaii,Female,22,2,126362.57,2,1,1,97382.8,yes,low_risk,0.8651441181194909,1499
670,Florida,Male,42,3,81589.04,1,1,0,188227.8,yes,low_risk,0.2480243613514298,1500
639,Massachusetts,Male,28,8,0.0,2,1,0,126561.07,yes,low_risk,0.9341713596564212,1501
761,California,Female,33,6,138053.79,2,1,0,148779.41,yes,low_risk,0.7968190062431038,1502
595,New York,Female,26,8,118547.72,1,1,1,151192.18,yes,low_risk,0.6655668239718107,1503
530,New York,Male,23,1,137060.88,2,1,1,165227.23,yes,low_risk,0.8456688558925564,1504
555,Hawaii,Female,26,7,0.0,2,1,0,93122.41,yes,low_risk,0.9301592319457892,1505
777,New York,Female,34,5,96693.66,1,1,1,172618.52,yes,low_risk,0.6781370556978678,1506
624,California,Female,32,2,79368.87,2,1,1,145471.94,yes,low_risk,0.903280477385032,1507
581,New York,Female,43,5,93259.57,3,1,0,141035.65,no,high_risk,0.0195117976239592,1508
730,California,Female,22,9,65763.57,1,1,1,145792.01,yes,low_risk,0.7889294181729651,1509
654,California,Female,28,7,0.0,2,1,0,151316.37,yes,low_risk,0.9308857112854532,1510
527,Texas,Male,58,3,137318.42,1,1,1,126144.96,yes,low_risk,0.3066884671312225,1511
752,California,Female,41,8,0.0,2,1,0,139844.04,no,high_risk,0.819217901400622,1512
658,Hawaii,Male,29,4,80262.6,1,1,1,20612.82,yes,low_risk,0.8098709544001744,1513
809,California,Male,38,3,0.0,2,1,1,80061.31,yes,low_risk,0.878544890138154,1514
629,New York,Female,45,7,129818.39,3,1,0,9217.55,no,high_risk,0.0181926828025308,1515
722,Hawaii,Female,49,3,168197.66,1,1,0,140765.57,no,high_risk,0.128062775839112,1516
599,Florida,Female,49,2,0.0,2,1,0,111190.53,yes,low_risk,0.6218687295807368,1517
741,Massachusetts,Male,53,3,0.0,2,1,1,38913.68,yes,low_risk,0.7988715691840165,1518
587,New York,Male,33,6,132603.36,1,1,0,55775.72,yes,low_risk,0.4825503446817412,1519
584,Texas,Female,37,10,134171.8,4,1,1,70927.11,no,high_risk,0.0392457386271474,1520
732,Massachusetts,Female,33,8,111379.55,1,1,1,45098.62,yes,low_risk,0.7756654948059364,1521
